country,country_id,admin1,admin1_id,admin2,admin2_id,admin3,admin3_id
Switzerland,Q39,canton of Zürich,Q11943,Truttikon,Q70072,,
Switzerland,Q39,canton of Zürich,Q11943,Weiach,Q70088,,
Switzerland,Q39,canton of Zürich,Q11943,Dänikon,Q70131,,
Switzerland,Q39,canton of Zürich,Q11943,Benken,Q70171,,
Switzerland,Q39,Aargau,Q11972,Oeschgen,Q70085,,
Switzerland,Q39,Basel-Landschaft,Q12146,Burg im Leimental,Q70008,,
Switzerland,Q39,Basel-Landschaft,Q12146,Ettingen,Q70012,,
Switzerland,Q39,Basel-Landschaft,Q12146,Bottmingen,Q70036,,
Switzerland,Q39,Basel-Landschaft,Q12146,Biel-Benken,Q70067,,
Switzerland,Q39,Canton of Fribourg,Q12640,Gempenach,Q69911,,
Switzerland,Q39,Canton of Fribourg,Q12640,Le Pâquier,Q69918,,
Switzerland,Q39,Canton of Fribourg,Q12640,Grangettes,Q69928,,
Switzerland,Q39,Canton of Fribourg,Q12640,Ried bei Kerzers,Q69938,,
Switzerland,Q39,Canton of Fribourg,Q12640,Courtepin,Q70042,,
Switzerland,Q39,Canton of Fribourg,Q12640,Villarepos,Q70040,,
Switzerland,Q39,Canton of Fribourg,Q12640,Düdingen,Q70108,,
Switzerland,Q39,Thurgau,Q12713,Mammern,Q69956,,
Switzerland,Q39,Ticino,Q12724,Muralto,Q69961,,
Switzerland,Q39,Ticino,Q12724,Melide,Q69981,,
Switzerland,Q39,Ticino,Q12724,Corippo,Q69991,,
Switzerland,Q39,Ticino,Q12724,Sorengo,Q69995,,
Switzerland,Q39,Ticino,Q12724,Lamone,Q70030,,
Switzerland,Q39,Ticino,Q12724,Neggio,Q70038,,
Switzerland,Q39,Ticino,Q12724,Preonzo,Q70070,,
Switzerland,Q39,Ticino,Q12724,Monte Carasso,Q70075,,
Switzerland,Q39,Ticino,Q12724,Vico Morcote,Q70118,,
Switzerland,Q39,Ticino,Q12724,Melano,Q70122,,
Switzerland,Q39,Ticino,Q12724,Brusino Arsizio,Q70120,,
Switzerland,Q39,Ticino,Q12724,Vezia,Q70126,,
Switzerland,Q39,Ticino,Q12724,Mezzovico-Vira,Q70124,,
Switzerland,Q39,Ticino,Q12724,Miglieglia,Q70129,,
Switzerland,Q39,Ticino,Q12724,Maroggia,Q70135,,
Switzerland,Q39,Ticino,Q12724,Comano,Q70133,,
Switzerland,Q39,Ticino,Q12724,Morbio Inferiore,Q70143,,
Switzerland,Q39,Ticino,Q12724,Balerna,Q70141,,
Switzerland,Q39,Ticino,Q12724,Cureglia,Q70148,,
Switzerland,Q39,Ticino,Q12724,Magliaso,Q70159,,
Switzerland,Q39,Canton of Neuchâtel,Q12738,Peseux,Q70078,,
Switzerland,Q39,Canton of Neuchâtel,Q12738,Cressier,Q70139,,
Switzerland,Q39,Canton of St. Gallen,Q12746,Flums,Q69954,,
Switzerland,Q39,Canton of Jura,Q12755,Courfaivre,Q69921,,
Switzerland,Q39,Canton of Jura,Q12755,Ederswiler,Q69924,,
Switzerland,Q39,Canton of Jura,Q12755,Courchavon,Q69935,,
Switzerland,Q39,Canton of Jura,Q12755,Boécourt,Q69942,,
Switzerland,Q39,Canton of Jura,Q12755,Les Genevez,Q69976,,
Switzerland,Q39,Canton of Jura,Q12755,Bourrignon,Q70063,,
Switzerland,Q39,Canton of Jura,Q12755,Courroux,Q70095,,
Switzerland,Q39,Canton of Vaud,Q12771,Villeneuve,Q69972,,
Switzerland,Q39,Canton of Vaud,Q12771,Rougemont,Q70000,,
Switzerland,Q39,Canton of Vaud,Q12771,Noville,Q70005,,
Switzerland,Q39,Canton of Vaud,Q12771,Suscévaz,Q70017,,
Switzerland,Q39,Canton of Vaud,Q12771,Ursins,Q70046,,
Switzerland,Q39,Canton of Vaud,Q12771,Vucherens,Q70048,,
Switzerland,Q39,Canton of Vaud,Q12771,Tartegnin,Q70065,,
Switzerland,Q39,Canton of Vaud,Q12771,Ormont-Dessus,Q70082,,
Switzerland,Q39,Canton of Vaud,Q12771,Sainte-Croix,Q70090,,
Switzerland,Q39,Canton of Vaud,Q12771,Lucens,Q70110,,
Switzerland,Q39,Canton of Vaud,Q12771,Ollon,Q70115,,
Switzerland,Q39,Canton of Valais,Q834,Chamoson,Q70178,,
Switzerland,Q39,Canton of Valais,Q834,Montana,Q70186,,
Switzerland,Q39,Canton of Valais,Q834,Massongex,Q70184,,
Switzerland,Q39,Canton of Valais,Q834,Orsières,Q70206,,
Switzerland,Q39,Canton of Valais,Q834,Saas-Balen,Q70304,,
Switzerland,Q39,Canton of Valais,Q834,Venthône,Q70315,,
Switzerland,Q39,Canton of Valais,Q834,Salgesch,Q70317,,
Switzerland,Q39,Canton of Valais,Q834,Riederalp,Q70321,,
Switzerland,Q39,Canton of Valais,Q834,Anniviers,Q70336,,
Switzerland,Q39,Canton of Valais,Q834,Blitzingen,Q70341,,
Switzerland,Q39,Canton of Valais,Q834,Ernen,Q70347,,
Switzerland,Q39,Canton of Valais,Q834,Martisberg,Q70345,,
Switzerland,Q39,Canton of Valais,Q834,Bister,Q70351,,
Switzerland,Q39,Canton of Valais,Q834,Staldenried,Q70349,,
Switzerland,Q39,Canton of Valais,Q834,Randogne,Q70355,,
Switzerland,Q39,Canton of Valais,Q834,Mollens,Q70353,,
Switzerland,Q39,Canton of Valais,Q834,Zeneggen,Q70359,,
Switzerland,Q39,Canton of Valais,Q834,Niederwald,Q70357,,
Switzerland,Q39,Canton of Valais,Q834,Lax,Q70363,,
Switzerland,Q39,Canton of Valais,Q834,Lens,Q70361,,
Switzerland,Q39,Canton of Valais,Q834,Les Agettes,Q70365,,
Switzerland,Q39,Canton of Valais,Q834,Visperterminen,Q70387,,
Switzerland,Q39,Canton of Valais,Q834,Eischoll,Q70391,,
Switzerland,Q39,Canton of Valais,Q834,Saint-Martin,Q70395,,
Switzerland,Q39,Canton of Valais,Q834,Port-Valais,Q70393,,
Switzerland,Q39,canton of Bern,Q11911,Diemerswil,Q70266,,
Switzerland,Q39,canton of Bern,Q11911,Oberbipp,Q70271,,
Switzerland,Q39,canton of Bern,Q11911,Rohrbach,Q70268,,
Switzerland,Q39,canton of Bern,Q11911,Seeberg,Q70275,,
Switzerland,Q39,canton of Bern,Q11911,Thörigen,Q70277,,
Switzerland,Q39,canton of Bern,Q11911,Romont,Q70281,,
Switzerland,Q39,canton of Bern,Q11911,Ursenbach,Q70287,,
Switzerland,Q39,canton of Bern,Q11911,Rumisberg,Q70290,,
Switzerland,Q39,canton of Bern,Q11911,Merzligen,Q70293,,
Switzerland,Q39,Canton of Solothurn,Q11929,Oberdorf,Q70237,,
Switzerland,Q39,canton of Zürich,Q11943,Regensberg,Q70197,,
Switzerland,Q39,canton of Zürich,Q11943,Oberweningen,Q70264,,
Switzerland,Q39,canton of Zürich,Q11943,Bachs,Q70273,,
Switzerland,Q39,canton of Zürich,Q11943,Dorf,Q70283,,
Switzerland,Q39,canton of Zürich,Q11943,Schöfflisdorf,Q70295,,
Switzerland,Q39,canton of Zürich,Q11943,Flaach,Q70367,,
Switzerland,Q39,canton of Zürich,Q11943,Fehraltorf,Q70369,,
Switzerland,Q39,canton of Zürich,Q11943,Weisslingen,Q70375,,
Switzerland,Q39,canton of Zürich,Q11943,Höri,Q70377,,
Switzerland,Q39,canton of Zürich,Q11943,Dättlikon,Q70381,,
Switzerland,Q39,Aargau,Q11972,Münchwilen,Q70379,,
Switzerland,Q39,Canton of Fribourg,Q12640,Chapelle,Q70175,,
Switzerland,Q39,Canton of Fribourg,Q12640,Autigny,Q70180,,
Switzerland,Q39,Canton of Fribourg,Q12640,Rue,Q70188,,
Switzerland,Q39,Canton of Fribourg,Q12640,Russy,Q70299,,
Switzerland,Q39,Canton of Fribourg,Q12640,Châtillon,Q70297,,
Switzerland,Q39,Canton of Fribourg,Q12640,Cugy,Q70302,,
Switzerland,Q39,Canton of Fribourg,Q12640,Fétigny,Q70311,,
Switzerland,Q39,Canton of Fribourg,Q12640,La Folliaz,Q70319,,
Switzerland,Q39,Canton of Fribourg,Q12640,Nuvilly,Q70323,,
Switzerland,Q39,Canton of Fribourg,Q12640,Vallon,Q70343,,
Switzerland,Q39,Canton of Fribourg,Q12640,Montet,Q70397,,
Switzerland,Q39,Canton of Fribourg,Q12640,Saint-Aubin,Q70403,,
Switzerland,Q39,Canton of Fribourg,Q12640,Châtonnaye,Q70418,,
Switzerland,Q39,Ticino,Q12724,Astano,Q70173,,
Switzerland,Q39,Ticino,Q12724,Bedigliora,Q70182,,
Switzerland,Q39,Ticino,Q12724,Croglio,Q70212,,
Switzerland,Q39,Ticino,Q12724,Gambarogno,Q70234,,
Switzerland,Q39,Ticino,Q12724,Pianezzo,Q70306,,
Switzerland,Q39,Ticino,Q12724,Sant'Antonio,Q70313,,
Switzerland,Q39,Ticino,Q12724,Ligornetto,Q70330,,
Switzerland,Q39,Ticino,Q12724,Bosco Gurin,Q70328,,
Switzerland,Q39,Ticino,Q12724,Origlio,Q70334,,
Switzerland,Q39,Canton of Neuchâtel,Q12738,Valangin,Q70194,,
Switzerland,Q39,Canton of Neuchâtel,Q12738,Le Landeron,Q70204,,
Switzerland,Q39,Canton of Neuchâtel,Q12738,Rochefort,Q70219,,
Switzerland,Q39,Canton of Neuchâtel,Q12738,La Tène,Q70262,,
Switzerland,Q39,Canton of Neuchâtel,Q12738,Cortaillod,Q70308,,
Switzerland,Q39,Canton of Jura,Q12755,Les Bois,Q70232,,
Switzerland,Q39,Canton of Jura,Q12755,Soulce,Q70399,,
Switzerland,Q39,Canton of Jura,Q12755,Les Enfers,Q70411,,
Switzerland,Q39,Canton of Jura,Q12755,La Chaux-des-Breuleux,Q70409,,
Switzerland,Q39,Canton of Jura,Q12755,Soyhières,Q70414,,
Switzerland,Q39,Canton of Jura,Q12755,Undervelier,Q70416,,
Switzerland,Q39,Canton of Vaud,Q12771,Grandcour,Q70190,,
Switzerland,Q39,Canton of Vaud,Q12771,Cudrefin,Q70192,,
Switzerland,Q39,Canton of Vaud,Q12771,Grandson,Q70199,,
Switzerland,Q39,Canton of Vaud,Q12771,Moudon,Q70202,,
Switzerland,Q39,Canton of Vaud,Q12771,La Sarraz,Q70210,,
Switzerland,Q39,Canton of Vaud,Q12771,Rennaz,Q70214,,
Switzerland,Q39,Canton of Vaud,Q12771,Etoy,Q70216,,
Switzerland,Q39,Canton of Vaud,Q12771,Le Mont-sur-Lausanne,Q70221,,
Switzerland,Q39,Canton of Vaud,Q12771,Ormont-Dessous,Q70227,,
Switzerland,Q39,Canton of Vaud,Q12771,Roche,Q70224,,
Switzerland,Q39,Canton of Vaud,Q12771,Jouxtens-Mézery,Q70243,,
Switzerland,Q39,Canton of Vaud,Q12771,Yvorne,Q70240,,
Switzerland,Q39,Canton of Vaud,Q12771,Gimel,Q70245,,
Switzerland,Q39,Canton of Vaud,Q12771,Lavey-Morcles,Q70250,,
Switzerland,Q39,Canton of Vaud,Q12771,Paudex,Q70248,,
Switzerland,Q39,Canton of Vaud,Q12771,Romanel-sur-Lausanne,Q70254,,
Switzerland,Q39,Canton of Vaud,Q12771,Longirod,Q70257,,
Switzerland,Q39,Canton of Vaud,Q12771,Féchy,Q70260,,
Switzerland,Q39,Canton of Vaud,Q12771,Romanel-sur-Morges,Q70332,,
Switzerland,Q39,Canton of Vaud,Q12771,Gilly,Q70383,,
Switzerland,Q39,Canton of Vaud,Q12771,Duillier,Q70389,,
Switzerland,Q39,Canton of Valais,Q834,Saint-Gingolph,Q70528,,
Switzerland,Q39,Canton of Valais,Q834,Obergoms,Q70614,,
Switzerland,Q39,Canton of Valais,Q834,Steg-Hohtenn,Q70624,,
Switzerland,Q39,Canton of Valais,Q834,Gampel-Bratsch,Q70639,,
Switzerland,Q39,Canton of Valais,Q834,Mörel-Filet,Q70643,,
Switzerland,Q39,canton of Bern,Q11911,Twann-Tüscherz,Q70621,,
Switzerland,Q39,Glarus,Q11922,Glarus Nord,Q70635,,
Switzerland,Q39,Graubünden,Q11925,Ferrera,Q70463,,
Switzerland,Q39,Graubünden,Q11925,Tschiertschen-Praden,Q70508,,
Switzerland,Q39,Graubünden,Q11925,Val Müstair,Q70513,,
Switzerland,Q39,Graubünden,Q11925,Landquart,Q70631,,
Switzerland,Q39,Graubünden,Q11925,St. Peter-Pagig,Q70657,,
Switzerland,Q39,Graubünden,Q11925,Mundaun,Q70669,,
Switzerland,Q39,Aargau,Q11972,Mettauertal,Q70606,,
Switzerland,Q39,Canton of Fribourg,Q12640,Massonnens,Q70427,,
Switzerland,Q39,Canton of Fribourg,Q12640,Saint-Martin,Q70434,,
Switzerland,Q39,Canton of Fribourg,Q12640,Auboranges,Q70438,,
Switzerland,Q39,Canton of Fribourg,Q12640,Villaz-Saint-Pierre,Q70440,,
Switzerland,Q39,Canton of Fribourg,Q12640,Billens-Hennens,Q70454,,
Switzerland,Q39,Canton of Fribourg,Q12640,Ursy,Q70452,,
Switzerland,Q39,Canton of Fribourg,Q12640,Ecublens,Q70481,,
Switzerland,Q39,Canton of Fribourg,Q12640,Lully,Q70493,,
Switzerland,Q39,Canton of Fribourg,Q12640,Dompierre,Q70496,,
Switzerland,Q39,Canton of Fribourg,Q12640,Mézières,Q70637,,
Switzerland,Q39,Ticino,Q12724,Avegno Gordevio,Q70603,,
Switzerland,Q39,Ticino,Q12724,Centovalli,Q70611,,
Switzerland,Q39,Ticino,Q12724,Breggia,Q70629,,
Switzerland,Q39,Ticino,Q12724,Monteceneri,Q70633,,
Switzerland,Q39,Canton of Neuchâtel,Q12738,Corcelles-Cormondrèche,Q70420,,
Switzerland,Q39,Canton of Neuchâtel,Q12738,Saint-Blaise,Q70424,,
Switzerland,Q39,Canton of Neuchâtel,Q12738,Hauterive,Q70432,,
Switzerland,Q39,Canton of Neuchâtel,Q12738,La Chaux-du-Milieu,Q70436,,
Switzerland,Q39,Canton of Neuchâtel,Q12738,Le Cerneux-Péquignot,Q70456,,
Switzerland,Q39,Canton of Neuchâtel,Q12738,Cornaux,Q70479,,
Switzerland,Q39,Canton of Neuchâtel,Q12738,Brot-Plamboz,Q70519,,
Switzerland,Q39,Canton of Neuchâtel,Q12738,Val-de-Travers,Q70526,,
Switzerland,Q39,Canton of St. Gallen,Q12746,Wildhaus-Alt St. Johann,Q70619,,
Switzerland,Q39,Canton of Jura,Q12755,La Baroche,Q70511,,
Switzerland,Q39,Canton of Jura,Q12755,Basse-Allaine,Q70531,,
Switzerland,Q39,Canton of Jura,Q12755,Haute-Ajoie,Q70609,,
Switzerland,Q39,Canton of Vaud,Q12771,Provence,Q70450,,
Switzerland,Q39,Canton of Vaud,Q12771,Juriens,Q70490,,
Switzerland,Q39,Canton of Vaud,Q12771,Vuiteboeuf,Q70498,,
Switzerland,Q39,Canton of Vaud,Q12771,Lignerolle,Q70503,,
Switzerland,Q39,Canton of Vaud,Q12771,Valeyres-sous-Rances,Q70501,,
Switzerland,Q39,Canton of Vaud,Q12771,Rances,Q70505,,
Switzerland,Q39,Canton of Vaud,Q12771,Rivaz,Q70515,,
Switzerland,Q39,Canton of Vaud,Q12771,Eclépens,Q70525,,
Switzerland,Q39,Canton of Vaud,Q12771,Saint-Saphorin,Q70535,,
Switzerland,Q39,Canton of Vaud,Q12771,Senarclens,Q70533,,
Switzerland,Q39,Canton of Vaud,Q12771,Sullens,Q70537,,
Switzerland,Q39,Canton of Vaud,Q12771,Vufflens-la-Ville,Q70540,,
Switzerland,Q39,Canton of Vaud,Q12771,Croy,Q70541,,
Switzerland,Q39,Canton of Vaud,Q12771,Mont-la-Ville,Q70547,,
Switzerland,Q39,Canton of Vaud,Q12771,Sévery,Q70544,,
Switzerland,Q39,Canton of Vaud,Q12771,Puidoux,Q70545,,
Switzerland,Q39,Canton of Vaud,Q12771,Fontaines-sur-Grandson,Q70551,,
Switzerland,Q39,Canton of Vaud,Q12771,La Praz,Q70549,,
Switzerland,Q39,Canton of Vaud,Q12771,Sergey,Q70555,,
Switzerland,Q39,Canton of Vaud,Q12771,Mollens,Q70553,,
Switzerland,Q39,Canton of Vaud,Q12771,Faoug,Q70559,,
Switzerland,Q39,Canton of Vaud,Q12771,Denezy,Q70557,,
Switzerland,Q39,Canton of Vaud,Q12771,Prévonloup,Q70563,,
Switzerland,Q39,Canton of Vaud,Q12771,Orges,Q70561,,
Switzerland,Q39,Canton of Vaud,Q12771,Forel,Q70565,,
Switzerland,Q39,Canton of Vaud,Q12771,Villars-le-Comte,Q70570,,
Switzerland,Q39,Canton of Vaud,Q12771,Molondin,Q70568,,
Switzerland,Q39,Canton of Vaud,Q12771,Premier,Q70574,,
Switzerland,Q39,Canton of Vaud,Q12771,Mauraz,Q70572,,
Switzerland,Q39,Canton of Vaud,Q12771,Poliez-Pittet,Q70578,,
Switzerland,Q39,Canton of Vaud,Q12771,Neyruz-sur-Moudon,Q70576,,
Switzerland,Q39,Canton of Vaud,Q12771,Valeyres-sous-Montagny,Q70582,,
Switzerland,Q39,Canton of Vaud,Q12771,Mauborget,Q70580,,
Switzerland,Q39,Canton of Vaud,Q12771,Lussery-Villars,Q70586,,
Switzerland,Q39,Canton of Vaud,Q12771,Donneloye,Q70584,,
Switzerland,Q39,Canton of Vaud,Q12771,Villarzel,Q70591,,
Switzerland,Q39,Canton of Vaud,Q12771,Onnens,Q70588,,
Switzerland,Q39,Canton of Vaud,Q12771,Gollion,Q70594,,
Switzerland,Q39,Canton of Vaud,Q12771,L'Abergement,Q70597,,
Switzerland,Q39,Canton of Vaud,Q12771,Pomy,Q70600,,
Switzerland,Q39,Canton of Vaud,Q12771,Montpreveyres,Q70617,,
Switzerland,Q39,Canton of Vaud,Q12771,Vugelles-La Mothe,Q70627,,
Switzerland,Q39,Canton of Vaud,Q12771,Rueyres,Q70641,,
Switzerland,Q39,Canton of Vaud,Q12771,Savigny,Q70647,,
Switzerland,Q39,Canton of Vaud,Q12771,Penthéréaz,Q70645,,
Switzerland,Q39,Canton of Vaud,Q12771,Oulens-sous-Echallens,Q70651,,
Switzerland,Q39,Canton of Vaud,Q12771,Novalles,Q70649,,
Switzerland,Q39,Canton of Vaud,Q12771,Mex,Q70655,,
Switzerland,Q39,Canton of Vaud,Q12771,Penthaz,Q70653,,
Switzerland,Q39,Canton of Vaud,Q12771,Penthalaz,Q70659,,
Switzerland,Q39,Canton of Vaud,Q12771,Oppens,Q70663,,
Switzerland,Q39,Canton of Vaud,Q12771,Giez,Q70661,,
Switzerland,Q39,Canton of Vaud,Q12771,Orzens,Q70667,,
Switzerland,Q39,Canton of Vaud,Q12771,Vaulion,Q70665,,
Switzerland,Q39,Canton of Vaud,Q12771,Romainmôtier-Envy,Q70671,,
Switzerland,Q39,Canton of Vaud,Q12771,Pompaples,Q70675,,
Switzerland,Q39,Canton of Vaud,Q12771,Treytorrens,Q70673,,
Switzerland,Q39,Canton of Vaud,Q12771,Missy,Q70679,,
Switzerland,Q39,Canton of Vaud,Q12771,Peyres-Possens,Q70683,,
Switzerland,Q39,Canton of Vaud,Q12771,Thierrens,Q70681,,
Mexico,Q96,México,Q82112,Amecameca Municipality,Q93867,,
North Korea,Q423,North Hamgyong Province,Q109361,Chongjin,Q109336,,
North Korea,Q423,South Hamgyong Province,Q109368,Hamhung,Q109356,,
North Korea,Q423,South Pyongan Province,Q109380,Sukchon County,Q86836,,
Norway,Q20,Trøndelag,Q127676,Røros,Q108999,,
Norway,Q20,Trøndelag,Q127676,Hitra,Q109025,,
Romania,Q218,Caraș-Severin County,Q187925,Brebu,Q75409,,
Romania,Q218,Covasna County,Q188959,Vârghiș,Q74698,,
Kazakhstan,Q232,Pavlodar Region,Q486144,Kashyr District,Q75251,,
Kazakhstan,Q232,Turkestan Region,Q815330,Tole Bi District,Q75318,,
Latvia,Q211,Cēsis Municipality,Q1989164,Cēsis,Q107582,,
Netherlands,Q55,South Holland,Q694,Gouda,Q84125,,
Netherlands,Q55,South Holland,Q694,Oegstgeest,Q94747,,
Netherlands,Q55,Groningen,Q752,Veendam,Q73065,,
Netherlands,Q55,Groningen,Q752,Stadskanaal,Q73074,,
Netherlands,Q55,Gelderland,Q775,Winterswijk,Q72974,,
Netherlands,Q55,Gelderland,Q775,Wijchen,Q72981,,
Netherlands,Q55,Gelderland,Q775,Buren,Q73061,,
Netherlands,Q55,Gelderland,Q775,Tiel,Q73221,,
Netherlands,Q55,Gelderland,Q775,Nijkerk,Q73226,,
Netherlands,Q55,Gelderland,Q775,Apeldoorn,Q101918,,
Switzerland,Q39,Canton of Valais,Q834,Mont-Noble,Q70704,,
Switzerland,Q39,Canton of Valais,Q834,Saillon,Q70710,,
Switzerland,Q39,Canton of Valais,Q834,Bürchen,Q70712,,
Switzerland,Q39,Canton of Valais,Q834,Fieschertal,Q70716,,
Switzerland,Q39,Canton of Valais,Q834,Chalais,Q70736,,
Switzerland,Q39,canton of Bern,Q11911,Schwarzenburg,Q70708,,
Switzerland,Q39,Glarus,Q11922,Glarus Süd,Q70695,,
Switzerland,Q39,canton of Zürich,Q11943,Albisrieden,Q80797,,
Switzerland,Q39,Ticino,Q12724,Sonogno,Q70699,,
Switzerland,Q39,Ticino,Q12724,Serravalle,Q70728,,
Switzerland,Q39,Ticino,Q12724,Curio,Q70747,,
Switzerland,Q39,Ticino,Q12724,Cavergno,Q76476,,
Switzerland,Q39,Ticino,Q12724,Castro,Q76670,,
Switzerland,Q39,Ticino,Q12724,Chiggiogna,Q86693,,
Switzerland,Q39,Ticino,Q12724,Coglio,Q86765,,
Switzerland,Q39,Ticino,Q12724,Contone,Q87088,,
Switzerland,Q39,Canton of St. Gallen,Q12746,Nesslau,Q70720,,
Switzerland,Q39,Canton of St. Gallen,Q12746,Bad Ragaz,Q95759,,
Switzerland,Q39,Canton of Vaud,Q12771,Grandevent,Q70687,,
Switzerland,Q39,Canton of Vaud,Q12771,Rovray,Q70685,,
Switzerland,Q39,Canton of Vaud,Q12771,Valbroye,Q70689,,
Switzerland,Q39,Canton of Vaud,Q12771,Jorat-Menthue,Q70701,,
Switzerland,Q39,Canton of Vaud,Q12771,Vully-les-Lacs,Q70706,,
Switzerland,Q39,Canton of Vaud,Q12771,Echallens,Q70714,,
Switzerland,Q39,Canton of Vaud,Q12771,Tévenon,Q70726,,
Switzerland,Q39,Canton of Vaud,Q12771,Montilliez,Q70731,,
Switzerland,Q39,Canton of Vaud,Q12771,Oron,Q70734,,
Switzerland,Q39,Canton of Vaud,Q12771,Goumoëns,Q70741,,
Vietnam,Q881,Quảng Bình,Q23533,Ba Đồn,Q83385,,
United Kingdom,Q145,Scotland,Q22,Outer Hebrides,Q80967,,
United Kingdom,Q145,Scotland,Q22,Orkney Islands,Q100166,,
United Kingdom,Q145,Wales,Q25,Gwynedd,Q109128,,
Brazil,Q155,São Paulo,Q175,Santos,Q81882,,
Vietnam,Q881,Bắc Kạn,Q36404,Bắc Kạn,Q75700,,
Brazil,Q155,Minas Gerais,Q39109,Coronel Fabriciano,Q80004,,
Brazil,Q155,Minas Gerais,Q39109,Nanuque,Q83011,,
Brazil,Q155,Rio Grande do Sul,Q40030,Pelotas,Q109188,,
Turkey,Q43,Antalya Province,Q40249,Manavgat,Q81643,,
Brazil,Q155,Rio de Janeiro,Q41428,São Gonçalo,Q83114,,
Brazil,Q155,Goiás,Q41587,Goiânia,Q83189,,
Norway,Q20,Østfold,Q50614,Fredrikstad,Q107135,,
Norway,Q20,Østfold,Q50614,Sarpsborg,Q108025,,
Norway,Q20,Østfold,Q50614,Moss,Q109021,,
Norway,Q20,Østfold,Q50614,Halden,Q109042,,
Norway,Q20,Buskerud,Q50618,Flesberg,Q93633,,
Norway,Q20,Buskerud,Q50618,Flå,Q93703,,
Norway,Q20,Buskerud,Q50618,Kongsberg,Q108988,,
Norway,Q20,Vestfold,Q50619,Tønsberg,Q107392,,
Norway,Q20,Vestfold,Q50619,Sandefjord,Q109005,,
Norway,Q20,Vestfold,Q50619,Horten,Q109048,,
Norway,Q20,Hedmark,Q50616,Hamar Municipality,Q104400,,
Norway,Q20,Hedmark,Q50616,Elverum,Q109140,,
Norway,Q20,Oppland,Q50617,Lillehammer,Q101341,,
Norway,Q20,Oppland,Q50617,Gjøvik,Q108031,,
Norway,Q20,Aust-Agder,Q50621,Birkenes,Q88802,,
Norway,Q20,Aust-Agder,Q50621,Bykle,Q88806,,
Norway,Q20,Aust-Agder,Q50621,Bygland,Q88804,,
Norway,Q20,Aust-Agder,Q50621,Froland,Q88810,,
Norway,Q20,Aust-Agder,Q50621,Evje og Hornnes,Q88808,,
Norway,Q20,Aust-Agder,Q50621,Gjerstad,Q88813,,
Norway,Q20,Aust-Agder,Q50621,Grimstad,Q90590,,
Norway,Q20,Aust-Agder,Q50621,Risør,Q90595,,
Norway,Q20,Aust-Agder,Q50621,Iveland,Q90592,,
Norway,Q20,Aust-Agder,Q50621,Lillesand,Q90593,,
Norway,Q20,Aust-Agder,Q50621,Valle,Q90598,,
Norway,Q20,Aust-Agder,Q50621,Tvedestrand,Q90597,,
Norway,Q20,Aust-Agder,Q50621,Vegårshei,Q90600,,
Norway,Q20,Aust-Agder,Q50621,Åmli,Q90601,,
Norway,Q20,Sogn og Fjordane,Q50626,Leikanger,Q107396,,
Norway,Q20,Møre og Romsdal,Q50627,Molde,Q104095,,
Norway,Q20,Rogaland,Q50624,Haugesund,Q109036,,
Norway,Q20,Hordaland,Q50625,Voss,Q109031,,
Norway,Q20,Sør-Trøndelag,Q50628,Røros,Q108999,,
Norway,Q20,Sør-Trøndelag,Q50628,Hitra,Q109025,,
Poland,Q36,Greater Poland Voivodeship,Q54187,Poznań County,Q101575,,
Poland,Q36,Warmian-Masurian Voivodeship,Q54184,Olsztyn County,Q83395,,
Croatia,Q224,Karlovac County,Q57071,Draganić,Q83000,,
Croatia,Q224,Brod-Posavina County,Q58129,Okučani,Q73123,,
Mexico,Q96,Chiapas,Q60123,Motozintla Municipality,Q74777,,
Mexico,Q96,México,Q82112,Jaltenco Municipality,Q114090,,
Norway,Q20,Trøndelag,Q127676,Steinkjer,Q110431,,
Norway,Q20,Trøndelag,Q127676,Namsos,Q111039,,
Norway,Q20,Trøndelag,Q127676,Oppdal,Q113595,,
Nigeria,Q1033,Borno State,Q130626,Kukawa,Q128665,,
Czech Republic,Q213,South Bohemian Region,Q188373,Tábor District,Q117503,,
Romania,Q218,Harghita County,Q190702,Avrămești,Q116292,,
Kyrgyzstan,Q813,Osh Region,Q231987,Kara-Kulja District,Q117224,,
Colombia,Q739,Vaupés Department,Q234505,Mitú,Q130242,,
Bolivia,Q750,Potosí Department,Q238079,Modesto Omiste Province,Q120514,,
Colombia,Q739,Guainía Department,Q238645,Inírida,Q130281,,
Colombia,Q739,Vichada Department,Q268729,Puerto Carreño,Q130304,,
Paraguay,Q733,Canindeyú,Q279085,Salto del Guairá,Q135983,,
Paraguay,Q733,Central Department,Q372461,Areguá,Q135975,,
Guatemala,Q774,Sacatepéquez Department,Q508804,Santa María de Jesús,Q119252,,
Paraguay,Q733,San Pedro Department,Q526176,San Pedro de Ycuamandiyú,Q135993,,
Democratic Republic of the Congo,Q974,Bandundu Province,Q671442,Mai-Ndombe District,Q130679,,
Guatemala,Q774,Guatemala Department,Q695660,San Juan Sacatepéquez,Q127622,,
Paraguay,Q733,Presidente Hayes Department,Q750551,Villa Hayes,Q135953,,
Paraguay,Q733,Cordillera Department,Q755121,Caacupé,Q135959,,
Guatemala,Q774,Escuintla Department,Q795587,La Democracia,Q129369,,
Gambia,Q1005,West Coast Division,Q846158,Foni Jarrol,Q124275,,
Paraguay,Q733,Caazapá,Q881839,Caazapá,Q135939,,
Netherlands,Q55,South Holland,Q694,Leidschendam-Voorburg,Q112675,,
